anahtar,bolum,konusmaci,ton,ton_elle,tr,en,kaynak
D5_H_DISMANTLE2,5,SPK_HIKMET,,0,"Üç parça: halka, panel, anten. Kilimin altındaki bodruma. Işığa dikkat.","Three pieces: the ring, the panel, the antenna. Into the cellar under the rug. Mind the light.",kod
D5_H_END,5,SPK_HIKMET,,0,Saat dördü yirmi geçiyor. Minibüs gitmedi. Ben de gitmiyorum.,It's twenty past four. The van hasn't gone. Neither have I.,kod
D5_H_FOUND,5,SPK_HIKMET,,0,Hep son baktığın yerde olur. Çünkü bulunca bakmayı bırakırsın. Büro makineyi aldı ama kumandanın yedeğini almadı.,"It's always in the last place you look. Because once you find it, you stop looking. The Bureau took the machine but not the spare remote.",kod
D5_H_FOUND_CALENDAR,5,SPK_HIKMET,[shouting],0,"Takvimin arkasında, davetiyenin içinde! Yedek Telsiz-Kumanda!","Behind the calendar, inside the invitation! The spare Radio-Remote!",ad
D5_H_FOUND_SLIPPER,5,SPK_HIKMET,[shouting],0,Terliğin içinde! Terlik bu sefer sadece terlik değilmiş!,Inside the slipper! This time the slipper wasn't just a slipper!,ad
D5_H_FOUND_TIN,5,SPK_HIKMET,[shouting],0,Kurabiye kutusu... dur. Dikiş setinin altında! Yedek Telsiz-Kumanda!,The biscuit tin... wait. Under the sewing kit! The spare Radio-Remote!,ad
D5_H_FOUND_TV,5,SPK_HIKMET,[shouting],0,"Televizyonun içinde, Dünya Kupası'nın arkasında! Yedek Telsiz-Kumanda!","Inside the telly, behind the World Cup! The spare Radio-Remote!",ad
D5_H_HANDS_FULL,5,SPK_HIKMET,,0,Tek seferde bir parça. İki elim var ama belim bir tane.,One piece at a time. I've got two hands but only one back.,kod
D5_H_HATCH_EMPTY,5,SPK_HIKMET,,0,Bodrum boş bir şey istemez. Önce bir parça getir.,The cellar doesn't want nothing. Bring a piece first.,kod
D5_H_HIDDEN,5,SPK_HIKMET,,0,Tamam. Kilim yerinde. Garajda makine yok. Garajda sadece bir yaşlı adam var. O da yorgun.,There. Rug's back. No machine in this garage. Just an old man. A tired one.,kod
D5_H_NO_CALL,5,SPK_HIKMET,,0,Memur memurdur. Kendi işimi kendim görürüm.,A civil servant's a civil servant. I'll sort this myself.,kod
D5_H_PICK_ANTENNA,5,SPK_HIKMET,,0,"Anten hunisi. Hunisiz olmaz. Neden olmaz, bilmiyorum. Olmaz.",The antenna funnel. It won't work without it. I don't know why. It just won't.,kod
D5_H_PICK_PANEL,5,SPK_HIKMET,,0,Panel. Hâlâ '14:53' yazıyor. Hâlâ yanlış.,The panel. Still says '14:53'. Still wrong.,ad
D5_H_PICK_RING,5,SPK_HIKMET,,0,Zaman halkası. Aslında eski bir çamaşır makinesi tamburu. Kimse bilmesin.,The time ring. Actually an old washing-machine drum. Don't tell anyone.,ad
D5_H_SEAL,5,SPK_HIKMET,,0,Mühür. 'Dokunmak yasaktır.' Dokunmayacağım. Üstüne bant yapıştıracağım.,A seal. 'Tampering prohibited.' I won't tamper with it. I'll put tape over it.,kod
D5_H_SEAL2,5,SPK_HIKMET,,0,Mühür sağlam. Sadece... askıya alındı. Koli bandıyla.,The seal's intact. It's just been... suspended. With duct tape.,kod
D5_H_SPOT_CALENDAR,5,SPK_HIKMET,,0,1977 takviminin arkası. Burada sadece bir düğün davetiyesi var. ...Burada durmayalım.,Behind the 1977 calendar. Just a wedding invitation. ...Let's not linger here.,ad
D5_H_SPOT_SLIPPER,5,SPK_HIKMET,,0,Terlik. Sadece terlik. Terlik her zaman sadece terliktir.,A slipper. Just a slipper. A slipper is always just a slipper.,ad
D5_H_SPOT_TIN,5,SPK_HIKMET,,0,"Kurabiye kutusu. İçinde kurabiye yok, dikiş seti var. Kumanda yok. Klasik.","The biscuit tin. No biscuits, just a sewing kit. No remote. Classic.",ad
D5_H_SPOT_TV,5,SPK_HIKMET,,0,"Televizyonun içi. Toz, bir örümcek, bir de 1986 Dünya Kupası.","Inside the telly. Dust, a spider, and the 1986 World Cup.",ad
D5_H_TUNE,5,SPK_HIKMET,,0,"Tamam evlat. Frekansını bulayım. Çabuk olmalıyım, minibüs de dinliyordur.","Right, son. Let me find your frequency. Got to be quick, the van's listening too.",kod
D5_N_CALL_2,5,SPK_NIHAT,,0,"Zaman Bürosu, Denetçi Nihat. ...Hikmet Bey? Nasıl aradınız? Kartta numara yok.","Time Bureau, Inspector Nihat. ...Mr Hikmet? How did you call? There's no number on the card.",kod
D5_N_CALL_4,5,SPK_NIHAT,,0,Minibüs bizim değil. ...Bizim. Ama ben göndermedim. Kural gereği göndermem gerekirdi. Göndermedim.,The van's not ours. ...It is ours. But I didn't send it. The rules say I should have. I didn't.,kod
D5_N_CALL_6,5,SPK_NIHAT,,0,"...Bu soru hiçbir formda yok. İyi geceler, Hikmet Bey.","...That question isn't on any form. Good night, Mr Hikmet.",kod
D5_RADIO_01,5,SPK_RADIO,[hesitant],0,"(Radyo) ...Leb... İstanbul'da bugün hava parçalı leblebi... pardon, parçalı bulutlu.","(Radio) ...Chick... In Istanbul today, partly chickpea... sorry, partly cloudy.",kod
D5_RADIO_02,5,SPK_RADIO,,0,"(Radyo) Günün sözü: 'Az leblebi, çok düşün.' ...Bu söz daha önce böyle miydi?","(Radio) Today's proverb: 'Few chickpeas, much thought.' ...Was it always like that?",kod
D5_T_ACCIDENT_CAMP,5,SPK_TOLGA,,0,(Telsiz) Hikmet Amca? Yanlışlıkla bastım. Otağa gidiyorum. Fes hâlâ başımda.,(Radio) Uncle Hikmet? I pressed it by accident. I'm heading to the imperial tent. Still wearing the fez.,ad
D5_T_ACCIDENT_CHICKEN,5,SPK_TOLGA,,0,(Telsiz) Hikmet Amca? Yanlışlıkla bastım. Burada bir tavuk var. Beni takip ediyor.,(Radio) Uncle Hikmet? I pressed it by accident. There's a chicken here. It's following me.,ad
D5_T_ACCIDENT_DISHES,5,SPK_TOLGA,,0,(Telsiz) Hikmet Amca? Yanlışlıkla bastım. Burada biri bana bulaşık yıkatıyor.,(Radio) Uncle Hikmet? I pressed it by accident. Someone here is making me do the washing-up.,ad
D5_V_1,5,SPK_VAN,,0,Dikkat! Garajda zaman dışı hareket tespit edildi.,Attention! Out-of-time movement detected in the garage.,kod
D5_V_2,5,SPK_VAN,,0,...Pijamalı bir hareket.,...Movement in pyjamas.,ad
D5_V_3,5,SPK_VAN,,0,Lütfen ışıkta durmayın. Form Z-11: Işıkta durma yasağı.,Please do not stand in the light. Form Z-11: prohibition of standing in the light.,ad
D5_V_4,5,SPK_VAN,,0,Kapıyı çalacağız. Çalıyoruz. Çaldık.,We are going to knock. We are knocking. We have knocked.,ad
D5_V_KNOCK,5,SPK_VAN,,0,"(Kapı vurulur) Zaman Bürosu, rutin kontrol! ...Pardon. Yanlış garaj. İyi geceler.","(A knock at the door) Time Bureau, routine inspection! ...Sorry. Wrong garage. Good night.",kod
D6A_C_01,6,SPK_CANDARLI,,0,Psst. Fesli. Buraya. Ben kimseyim. Kimse gönderdi.,Psst. Fez. Over here. I am nobody. Nobody sent me.,kod
D6A_C_03,6,SPK_CANDARLI,,0,Çandarlı Paşa. ...Kimse yani. Kuşatmaya karşıyız. Bu mektubu otağda doğru kişiye ver. Barış demek.,"Çandarlı Pasha. ...Nobody, I mean. We're against the siege. Give this letter to the right person in the imperial tent. It means peace.",kod
D6A_C_REFUSED,6,SPK_CANDARLI,,0,Akıllısın. Ya da korkak. İkisi de uzun yaşar.,You're clever. Or a coward. Both live long.,kod
D6A_C_TAKEN,6,SPK_CANDARLI,,0,Kimse bu mektubu vermedi. Sen de almadın. Güle güle.,Nobody gave you this letter. And you didn't take it. Goodbye.,kod
D6A_KADRI_KITCHEN,6,SPK_KADRI,,0,"Bulaşık bitti mi? Bitti. Aferin. Şimdi ne yapacağız seninle, casus?","Washing-up done? Done. Good lad. Now what are we going to do with you, spy?",kod
D6A_S_LETTER,6,SPK_SOLDIER,,0,"Sen yazı biliyor musun? Anneme mektup yazacağım ama ben bilmiyorum. Söyle, sen yaz.","Can you write? I want to write to my mother but I can't. You tell me what to say, you write it.",kod
D6A_S_LETTER_R1,6,SPK_SOLDIER,,0,Top çok gürültülü. Doğru. Annem bilsin.,The cannon's very loud. True. Mum should know.,ad
D6A_S_LETTER_R2,6,SPK_SOLDIER,,0,'Geri dönüşünüzü rica ederim'... Annem bunu duyunca ağlar. Güzel ağlar ama.,"'Grateful for your feedback'... Mum'll cry when she hears that. Nice crying, though.",ad
D6A_S_LETTER_R3,6,SPK_SOLDIER,,0,Sigorta ne? ...Annem her şeyi sigortalar zaten. Keçiyi bile.,What's insurance? ...Mum insures everything already. Even the goat.,ad
D6A_T_01,6,SPK_TOLGA,,0,"Sabah oldu. Otağ tepede. Oraya nasıl gidilir? Mutfak, tercüman, topçu... bir de pazar.","Morning. The imperial tent's up on the hill. How do you get there? Kitchen, interpreter, artillery... and the market.",kod
D6A_T_CANNON,6,SPK_TOLGA,,0,Büyük top. Belgeselde çatlıyordu. Çatlak burada. Belgesel haklıymış.,The great cannon. In the documentary it cracked. There's the crack. The documentary was right.,kod
D6A_T_C_02,6,SPK_TOLGA,,0,...Kimse kim?,...Who's nobody?,kod
D6A_T_C_TAKEN,6,SPK_TOLGA,,0,Cebimde gizli bir mektup var. Belgesellerde bu kısım hep sonradan kötü biter.,"I've a secret letter in my pocket. In documentaries, this is always the bit that goes wrong later.",kod
D6A_T_GOAT,6,SPK_TOLGA,,0,Yakaladım! Keçi beni ısırdı. Isırmadı. Isırdı.,Got it! The goat bit me. It didn't. It did.,kod
D6A_T_GOAT_MISS,6,SPK_TOLGA,,0,Keçi benden hızlı. Köşeye sıkıştırmam lazım.,The goat's faster than me. I need to corner it.,kod
D6A_T_KAFTAN,6,SPK_TOLGA,,0,"Keçi, yüzük, mektup. Tüccar teşekkür için bir kaftan verdi. Redingotun üstüne giydim. Çok komik görünüyorum. Ama otağ yolunda kimse durdurmuyor.","The goat, the ring, the letter. The merchant gave me a kaftan to say thanks. I've put it on over my frock coat. I look ridiculous. But nobody stops me on the road to the imperial tent.",kod
D6A_T_RING,6,SPK_TOLGA,,0,Mühür yüzüğü! Tozun içinde parlıyordu. Sahibi çok sevinecek. Ya da beni hırsız sanacak.,A signet ring! Glinting in the dust. Its owner will be delighted. Or think I stole it.,kod
D6A_T_ROAD_A,6,SPK_TOLGA,,0,Otağ yolundayım. Elimde leblebi tepsisi. Başım açık. Arkamda Kadri: 'Düşürme!',On the road to the tent. A tray of leblebi in my hands. Bareheaded. Kadri behind me: 'Don't drop it!',ad
D6A_T_ROAD_B,6,SPK_TOLGA,,0,Otağ yolundayım. Yanımda Lütfi. 'Frenk elçisi' diye tanıtıyor. Frenkçe bilmiyorum. Lütfi de bilmiyor.,"On the road to the tent. Lütfi's with me, introducing me as a 'Frankish envoy'. I don't speak Frankish. Neither does Lütfi.",ad
D6A_T_ROAD_C,6,SPK_TOLGA,,0,Otağ yolundayım. Urban'ın çırağıyım. Kulaklarımda pamuk. Top denemesine Padişah gelecek.,On the road to the tent. Urban's apprentice. Cotton wool in my ears. The Sultan's coming to the test firing.,ad
D6A_T_ROAD_Y,6,SPK_TOLGA,,0,"Otağ yolundayım. Kaftan, redingot, fes. Üç yüzyılı üst üste giymiş gibiyim.","On the road to the tent. Kaftan, frock coat, fez. It's like wearing three centuries at once.",ad
D6B_C_ALREADY,6,SPK_CLERK,,0,Mühürlendi. Aynı mührü iki kez vurmak Form Ζ-2 gerektirir.,Already sealed. Sealing twice requires Form Ζ-2.,kod
D6B_C_ANY,6,SPK_CLERK,,0,[Yunanca] Bu da ne? Formu yok. Olmayan şeyi göremem.,[Greek] What is this? It has no form. I cannot see what does not exist.,kod
D6B_C_BOOK,6,SPK_CLERK,,0,[Yunanca] Kaç nüsha? Bir mi? Yedi olmalı.,[Greek] How many copies? One? There should be seven.,ad
D6B_C_CHICKPEAS,6,SPK_CLERK,,0,[Yunanca] Yiyecekler gümrük odasına. Üçüncü kat. Salı günleri.,[Greek] Foodstuffs go to the customs office. Third floor. Tuesdays.,ad
D6B_C_COLOGNE,6,SPK_CLERK,,0,[Yunanca] Hoş bir koku. Memurlara hediye vermek yasaktır. (Şişeyi cebine koyar),[Greek] A pleasant scent. Gifts to officials are forbidden. (Pockets the bottle),ad
D6B_C_LIGHTER,6,SPK_CLERK,,0,[Yunanca] Arşivimde ateş mi? Dışarı. Sonra tekrar sıraya girin.,[Greek] Fire? In my archive? Out. Then rejoin the queue.,ad
D6B_C_NEED,6,SPK_CLERK,,0,[Yunanca] Olmaz. Önce %s odasının mührü lazım. Sıraya girin.,[Greek] Impossible. First you need the seal from room %s. Rejoin the queue.,kod
D6B_C_OK_1,6,SPK_CLERK,,0,[Yunanca] Mühürlendi. Sıradaki.,[Greek] Sealed. Next.,ad
D6B_C_OK_2,6,SPK_CLERK,,0,"[Yunanca] Mühürlendi. Yavaş yürüyün, koridor mermer.","[Greek] Sealed. Walk slowly, the corridor is marble.",kod
D6B_C_OK_3,6,SPK_CLERK,,0,[Yunanca] Mühürlendi. Mürekkep kurumadan katlamayın.,[Greek] Sealed. Do not fold before the ink dries.,ad
D6B_C_OK_4,6,SPK_CLERK,,0,[Yunanca] Mühürlendi. Bu mühür 1204'ten beri kullanılıyor.,[Greek] Sealed. This seal has been in use since 1204.,ad
D6B_C_PHONE,6,SPK_CLERK,,0,[Yunanca] Bu belgenin mührü yok. Mühürsüz belge yoktur.,[Greek] This document is unsealed. An unsealed document does not exist.,ad
D6B_C_POWERBANK,6,SPK_CLERK,[formal],0,"[Yunanca] Kâğıt ağırlığı olarak kabul edilmiştir. Teşekkürler. (Masasına koyar, bir mühür vurur)",[Greek] Accepted as a paperweight. Thank you. (Places it on his desk and applies a seal),ad
D6B_C_SELFIE,6,SPK_CLERK,,0,[Yunanca] Kendi portrenizi mi yapıyorsunuz? Portre izni ikinci odada.,[Greek] You are making your own portrait? Portrait permits are in the second room.,ad
D6B_C_TAPE,6,SPK_CLERK,,0,[Yunanca] Mühürleri bununla birleştirmek sahteciliktir. Bütün mühürler iptal. Baştan.,[Greek] Joining seals with this constitutes forgery. All seals cancelled. From the beginning.,ad
D6B_C_THERMOS,6,SPK_CLERK,[hesitant],0,[Yunanca] Sıcak içecek... (bir yudum) ...Bu belgeyi bugün işleme alırım. (Sıradaki mührü vurur),[Greek] A hot drink... (a sip) ...I shall process this document today. (Applies the next seal),ad
D6B_E_01,6,SPK_EMPEROR,,0,"[Yunanca] Osmanlı'nın elçisi misin? Yoksa yolunu mu kaybettin, yabancı?","[Greek] Are you the Ottoman envoy? Or have you lost your way, stranger?",kod
D6B_E_03,6,SPK_EMPEROR,,0,[Yunanca] Sultana bir mektubum var. Onu götürür müsün?,[Greek] I have a letter for the Sultan. Will you carry it?,kod
D6B_E_04,6,SPK_EMPEROR,,0,"[Yunanca] Tanrı seninle olsun, yabancı. Bu şehir seni hatırlayacak.","[Greek] God be with you, stranger. This city will remember you.",kod
D6B_G_INSURANCE,6,SPK_GIUST,,0,Kuşatma?,Siege?,kod
D6B_G_INSURANCE2,6,SPK_GIUST,,0,Kuşatmanın ortasında kuşatma hariç poliçe. Cenova'da seni ortak yaparlardı.,"A policy that excludes sieges, sold in the middle of a siege. In Genoa they'd make you a partner.",kod
D6B_G_SILENT,6,SPK_GIUST,,0,"Dikkatli olmak benim mesleğim. Ücretini de alırım. Güle güle, sigortacı.","Being careful is my trade. I charge for it, too. Farewell, insurance man.",kod
D6B_G_WARN,6,SPK_GIUST,,0,Yaralanmak mı? Sözleşmemde yaralanma yok. ...Bu bilgiyi kaç dukaya aldın? Sana iki katını veririm.,Wounded? There's nothing about wounds in my contract. ...How many ducats did you pay for that information? I'll give you double.,kod
D6B_NIHAT_ALARM,6,SPK_NIHAT,,0,"(Uzaktan, daktilo sesi) ...Paradoks eşiği aşıldı. Form Z-1453. Üç nüsha.","(From somewhere, the clack of a typewriter) ...Paradox threshold exceeded. Form Z-1453. Three copies.",kod
D6B_NIHAT_CAMEO,6,SPK_NIHAT,[hesitant],0,"(Fötr şapkalı bir adam, duvardaki mühür sırasına bakıyor) Yedi nüsha... Mühür sırası... Ben bu adamlardan çok şey öğrenirim. ...Siz kimsiniz? Hiç kimse. Ben de hiç kimseyim.","(A man in a fedora, gazing at the seal order on the wall) Seven copies... The order of seals... I could learn so much from these men. ...Who are you? Nobody. I'm nobody too.",kod
D6B_NIHAT_PLAZA,6,SPK_NIHAT,[hesitant],0,"(Koridordan, fötr şapkalı bir adam) Akış şeması... Yedi mühür... Ben bu insanlardan çok şey öğrenirim.","(From the corridor, a man in a fedora) A flowchart... Seven seals... I could learn so much from these people.",kod
D6B_N_BYE,6,SPK_NIKO,[shouting],0,"Git, casus! Annene selam söyle! Annen hâlâ bir Ceneviz kayığı mı?","Off you go, spy! Say hello to your mother! Is your mother still a Genoese rowing boat?",kod
D6B_N_CALL,6,SPK_NIKO,[shouting],0,Casus! Buraya! Kançılaryaya! İzin olmadan şehirde tavuk bile gezemez.,"Spy! Over here! To the chancery! Without a permit, not even a chicken can walk this city.",kod
D6B_N_CELL_MORNING,6,SPK_NIKO,,0,"Sabah oldu, casus. Kalk. Zindan formunu ben doldurdum. Fesinin rengine 'kırmızımsı' yazdım.","Morning, spy. Up you get. I filled in your dungeon form. For the colour of your fez I put 'reddish'.",kod
D6B_N_DUNGEON,6,SPK_NIKO,,0,Casus! Yine mi? Zindan formunu ezbere biliyorum artık. 'Fes: kırmızımsı.',Spy! Again? I know the dungeon form by heart now. 'Fez: reddish.',kod
D6B_N_E_01,6,SPK_NIKO,,0,"İmparator diyor: bu adam kim, niye tavuk kokuyor?","The Emperor says: who is this man, and why does he smell of chicken?",kod
D6B_N_E_03,6,SPK_NIKO,,0,"İmparator diyor: kâğıt al, git, bir daha gelme.","The Emperor says: take paper, go, don't come back.",kod
D6B_N_E_04,6,SPK_NIKO,,0,...Diyor ki: kapı şu tarafta. (Sessizce) Aslında güzel bir şey dedi. Ben söylemeyeyim.,...He says: the gate's that way. (Quietly) Actually he said something nice. I won't say it.,kod
D6B_N_FRIEND,6,SPK_NIKO,,0,Dost casus! Nohudunu unutmadım. İmparator'a seni iyi anlattım. Yarısı yalandı ama iyiydi.,"Friend spy! I haven't forgotten your chickpeas. I spoke well of you to the Emperor. Half of it was lies, but good lies.",kod
D6B_N_HINT,6,SPK_NIKO,,0,İlk oda Gama. Gama bizde 'sıra' demek. ...Yalan. Ama ilk oda gerçekten Gama.,First room's Gamma. Gamma means 'queue' here. ...That's a lie. But the first room really is Gamma.,kod
D6B_N_NOT_YET,6,SPK_NIKO,,0,"İmparator'a şimdi olmaz. Önce izin, sonra surlar, sonra İmparator. Sıra var.","Not the Emperor yet. Permit first, then the walls, then the Emperor. There's an order.",kod
D6B_N_PERMIT,6,SPK_NIKO,,0,"Şehirde kalmak için Misafir İzni lazım. Yedi nüsha, yedi oda, yedi mühür. Sırası var. Sırayı kimse bilmez.","To stay in the city you need a Visitor's Permit. Seven copies, seven rooms, seven seals. There's an order. Nobody knows the order.",kod
D6B_N_PLAZA,6,SPK_NIKO,,0,"...Akış şeması? Memurlar bunu duyunca ağladı. Sevinçten. Al, sıra bu. Kimseye söyleme.",...A flowchart? The clerks wept when they heard that. With joy. Here's the order. Don't tell anyone.,kod
D6B_THEO_DONE,6,SPK_THEODOROS,,0,"[Yunanca] Logothetes Theodoros. Yedi mühür, yedi nüsha. Misafir İzni onaylandı. Şehrimize hoş geldiniz. Çıkış Delta'dan değil, kapıdan.","[Greek] Theodoros, Logothete. Seven seals, seven copies. Visitor's Permit approved. Welcome to our city. The exit is through the door, not through Delta.",kod
D6B_THEO_FAIL,6,SPK_THEODOROS,[excited],0,"[Yunanca] Dört hata. Dört! Bu kişi bir casus değil, daha kötüsü: sırasız bir başvuru. Muhafızlar!",[Greek] Four mistakes. FOUR! This is no spy. It's worse: an application out of order. Guards!,kod
D6B_T_01,6,SPK_TOLGA,,0,Konstantinopolis. İçerideyim. Belgesellerde hep dışarıdan gösteriyorlardı.,Constantinople. I'm inside. The documentaries always showed it from outside.,kod
D6B_T_AFTER_LETTER,6,SPK_TOLGA,,0,...(Mektubu katlıyorum. Mühür kırık.) Bunu Padişah'a nasıl açıklayacağım?,...(I fold the letter. The seal is broken.) How am I going to explain this to the Sultan?,kod
D6B_T_BOOK,6,SPK_TOLGA,,0,(Kitapta 29 Mayıs sayfası. Giustiniani'nin adı orada.),(The book is open at the 29th of May. Giustiniani's name is on the page.),kod
D6B_T_DUNGEON,6,SPK_TOLGA,,0,İkinci zindanım. 1453'te bir sigortacı için fazla.,My second dungeon. A lot for one insurance man in 1453.,kod
D6B_T_E_02,6,SPK_TOLGA,,0,Ben... elçiyim. Bir tür. Sigorta elçisi.,I'm... an envoy. Of a sort. An insurance envoy.,kod
D6B_T_INSURANCE,6,SPK_TOLGA,,0,"Size bir savaş sigortası poliçesi önermek istiyorum. Yangın, sel, deprem...","I'd like to offer you a war insurance policy. Fire, flood, earthquake...",kod
D6B_T_INSURANCE2,6,SPK_TOLGA,,0,...Kuşatma hariç. Kuşatma ek teminat.,...Siege excluded. Siege is an optional extra.,kod
D6B_T_KNOW,6,SPK_TOLGA,,0,(Onun ne olacağını biliyorum. 29 Mayıs. Belgeselde bu kısımda müzik değişiyordu.),"(I know what happens to him. The 29th of May. In the documentary, the music changed at this point.)",kod
D6B_T_LETTER,6,SPK_TOLGA,,0,Cebimde bir imparatorun mektubu. Mühürlü. Kırmızı. Ağır.,An emperor's letter in my pocket. Sealed. Red. Heavy.,kod
D6B_T_PECK,6,SPK_TOLGA,[shouting],0,"...(Sinerji mektubu gagalamaya çalışıyor.) Hayır. Hayır! Bu bir imparatorun mektubu, Sinerji!","...(Synergy is trying to peck the letter.) No. NO! That's an emperor's letter, Synergy!",kod
D6B_T_PERMIT,6,SPK_TOLGA,,0,Misafir İzni. Yedi mühür. Hayatımda aldığım en zor belge. Ehliyetten bile zor.,A Visitor's Permit. Seven seals. The hardest document I've ever got. Harder than a driving licence.,kod
D6B_T_PLAZA,6,SPK_TOLGA,,0,Bir dakika. Bu süreci bir akış şemasına dökelim. Girdi: yabancı. Çıktı: izin. Paydaşlar: yedi memur.,Hang on. Let's map this process out in a flowchart. Input: foreigner. Output: permit. Stakeholders: seven clerks.,kod
